0, 7.12661
1, 7.7628999999999975
2, 8.855489999999998
3, 10.205630000000006
4, 10.713470000000006
5, 9.904869999999988
6, 9.023609999999994
7, 8.003700000000002
8, 8.140799999999995
9, 10.196210000000002
10, 8.710490000000013
11, 7.7232300000000045
12, 7.417259999999996
13, 7.906229999999993
14, 8.34296999999999
15, 5.752290000000001
16, 1.9713999999999996
17, 1.3889199999999995
18, 3.885279999999996
19, 8.738290000000001
20, 7.468109999999997
21, 4.845140000000002
22, 5.384879999999997
23, 5.517620000000002
24, 6.99072
25, 6.602800000000002
26, 6.2362400000000004
27, 6.1761800000000004
28, 6.2061100000000025
29, 6.623160000000004
30, 7.162890000000001
31, 8.091460000000001
32, 7.770760000000003
33, 7.056179999999999
34, 6.784050000000001
35, 6.607150000000001
36, 6.793910000000003
37, 7.848189999999999
38, 7.758089999999992
39, 7.329909999999996
40, 7.233250000000006
41, 7.536559999999998
42, 6.810269999999997
43, 6.015889999999996
44, 6.209090000000001
45, 6.817310000000007
46, 7.251099999999993
47, 7.462870000000001
48, 8.039060000000012
49, 8.245610000000005
50, 7.417609999999996
51, 8.125000000000004
52, 7.032920000000002
53, 5.475109999999992
54, 8.10081000000001
55, 9.650120000000015
56, 8.2535
57, 7.0199599999999975
58, 6.535670000000008
59, 5.805310000000004
60, 7.216470000000004
61, 7.622189999999993
62, 6.794999999999993
63, 6.455239999999999
64, 6.599670000000002
65, 6.8565500000000075
66, 7.072710000000003
67, 6.130380000000006
68, 6.830410000000008
69, 7.942680000000008
70, 6.979560000000015
71, 6.994640000000001
72, 6.270459999999998
73, 5.4951799999999915
74, 6.607899999999993
75, 7.08866
76, 7.010790000000004
77, 7.6305799999999975
78, 8.366050000000003
79, 7.822760000000006
80, 7.6906499999999935
81, 7.541529999999992
82, 7.02269
83, 7.60617999999999
84, 8.277709999999987
85, 7.899929999999995
86, 7.179410000000001
87, 7.01567
88, 6.694170000000002
89, 6.553169999999999
90, 7.4990700000000015
91, 8.1817
92, 8.136479999999985
93, 7.232449999999992
94, 6.0534500000000016
95, 5.92938
96, 4.651040000000004
97, 5.068699999999999
98, 6.432369999999997
99, 6.672789999999997
